base_year_month,sex,age_range,time_range,residence_population_count
202005,여성,39세 이하,11-12시,1557839.01
202005,여성,39세 이하,13-14시,1427912.79
202005,여성,39세 이하,15-16시,1389639.52
202005,여성,39세 이하,17-18시,1483889.11
202005,여성,39세 이하,19-20시,1653986.0
202005,여성,39세 이하,21-22시,1782260.95
202005,여성,39세 이하,23-24시,2093397.4
202005,여성,39세 이하,3-4시,2315719.29
202005,여성,39세 이하,5-6시,2295239.47
202005,여성,39세 이하,7-8시,2190618.64
202005,여성,39세 이하,9-10시,1787632.55
202005,여성,49세 이하,1-2시,3829791.74
202005,여성,49세 이하,11-12시,2462848.67
202005,여성,49세 이하,13-14시,2274687.55
202005,여성,49세 이하,15-16시,2215611.61
202005,여성,49세 이하,17-18시,2380367.61
202005,여성,49세 이하,19-20시,2679001.54
202005,여성,49세 이하,21-22시,2898334.99
202005,여성,49세 이하,23-24시,3436908.75
202005,여성,49세 이하,3-4시,3832460.38
202005,여성,49세 이하,5-6시,3789797.75
202005,여성,49세 이하,7-8시,3544455.15
202005,여성,49세 이하,9-10시,2844136.7
202005,여성,59세 이하,1-2시,3713887.19
202005,여성,59세 이하,11-12시,2281985.82
202005,여성,59세 이하,13-14시,2119401.57
202005,여성,59세 이하,15-16시,2102375.42
202005,여성,59세 이하,17-18시,2297439.3
202005,여성,59세 이하,19-20시,2562364.55
202005,여성,59세 이하,21-22시,2798357.7
202005,여성,59세 이하,23-24시,3326167.4
202005,여성,59세 이하,3-4시,3715757.38
202005,여성,59세 이하,5-6시,3644447.43
202005,여성,59세 이하,7-8시,3299957.39
202005,여성,59세 이하,9-10시,2639076.17
202005,여성,69세 이하,1-2시,2424146.35
202005,여성,69세 이하,11-12시,1630072.42
202005,여성,69세 이하,13-14시,1554390.41
202005,여성,69세 이하,15-16시,1560356.84
202005,여성,69세 이하,17-18시,1677044.93
202005,여성,69세 이하,19-20시,1789232.72
202005,여성,69세 이하,21-22시,1896679.6
202005,여성,69세 이하,23-24시,2187436.58
202005,여성,69세 이하,3-4시,2421614.62
202005,여성,69세 이하,5-6시,2358359.98
202005,여성,69세 이하,7-8시,2138006.54
202005,여성,69세 이하,9-10시,1831086.81
202005,여성,70세 이상,1-2시,1897842.65
202005,여성,70세 이상,11-12시,1418559.74
202005,여성,70세 이상,13-14시,1371608.87
202005,여성,70세 이상,15-16시,1362744.42
202005,여성,70세 이상,17-18시,1417438.08
202005,여성,70세 이상,19-20시,1470877.23
202005,여성,70세 이상,21-22시,1504889.42
202005,여성,70세 이상,23-24시,1708866.46
202005,여성,70세 이상,3-4시,1894051.38
202005,여성,70세 이상,5-6시,1854754.73
202005,여성,70세 이상,7-8시,1742128.28
202005,여성,70세 이상,9-10시,1558200.79
202006,남성,10세 미만,1-2시,2112815.21
202006,남성,10세 미만,11-12시,1571857.3
202006,남성,10세 미만,13-14시,1506366.72
202006,남성,10세 미만,15-16시,1442497.27
202006,남성,10세 미만,17-18시,1459561.61
202006,남성,10세 미만,19-20시,1512063.06
202006,남성,10세 미만,21-22시,1589983.69
202006,남성,10세 미만,23-24시,1890228.22
202006,남성,10세 미만,3-4시,2108553.69
202006,남성,10세 미만,5-6시,2101933.42
202006,남성,10세 미만,7-8시,1952260.5
202006,남성,10세 미만,9-10시,1642782.63
202006,남성,19세 이하,1-2시,2424815.42
202006,남성,19세 이하,11-12시,1819479.12
202006,남성,19세 이하,13-14시,1746358.72
202006,남성,19세 이하,15-16시,1676893.77
202006,남성,19세 이하,17-18시,1700660.09
202006,남성,19세 이하,19-20시,1759734.66
202006,남성,19세 이하,21-22시,1844841.64
202006,남성,19세 이하,23-24시,2177512.97
202006,남성,19세 이하,3-4시,2420013.8
202006,남성,19세 이하,5-6시,2412153.89
202006,남성,19세 이하,7-8시,2244598.68
202006,남성,19세 이하,9-10시,1898767.43
202006,남성,29세 이하,1-2시,1707103.54
202006,남성,29세 이하,11-12시,1275097.18
202006,남성,29세 이하,13-14시,1203406.09
202006,남성,29세 이하,15-16시,1160940.91
202006,남성,29세 이하,17-18시,1178210.55
202006,남성,29세 이하,19-20시,1255083.06
202006,남성,29세 이하,21-22시,1319944.87
202006,남성,29세 이하,23-24시,1537806.31
202006,남성,29세 이하,3-4시,1731695.97
202006,남성,29세 이하,5-6시,1731073.28
202006,남성,29세 이하,7-8시,1628608.57
202006,남성,29세 이하,9-10시,1375978.17
202006,남성,39세 이하,1-2시,2158955.24
202006,남성,39세 이하,11-12시,1293368.84
202006,남성,39세 이하,13-14시,1219820.78
202006,남성,39세 이하,15-16시,1201386.7
202006,남성,39세 이하,17-18시,1282697.57
202006,남성,39세 이하,19-20시,1480463.05
202006,남성,39세 이하,21-22시,1610338.5
202006,남성,39세 이하,23-24시,1922426.98
202006,남성,39세 이하,3-4시,2172497.24
202006,남성,39세 이하,5-6시,2144293.35
202006,남성,39세 이하,7-8시,1920863.62
202006,남성,39세 이하,9-10시,1457049.3
202006,남성,49세 이하,1-2시,3468585.94
202006,남성,49세 이하,11-12시,1966630.43
202006,남성,49세 이하,13-14시,1877784.56
202006,남성,49세 이하,15-16시,1872483.68
202006,남성,49세 이하,17-18시,2043183.63
202006,남성,49세 이하,19-20시,2375217.23
202006,남성,49세 이하,21-22시,2588905.79
202006,남성,49세 이하,23-24시,3085853.15
202006,남성,49세 이하,3-4시,3491820.44
202006,남성,49세 이하,5-6시,3423947.86
202006,남성,49세 이하,7-8시,2952037.49
202006,남성,49세 이하,9-10시,2213260.93
202006,남성,59세 이하,1-2시,3757855.75
202006,남성,59세 이하,11-12시,2139345.54
202006,남성,59세 이하,13-14시,2066191.43
202006,남성,59세 이하,15-16시,2068967.9
202006,남성,59세 이하,17-18시,2241020.48
202006,남성,59세 이하,19-20시,2562871.68
202006,남성,59세 이하,21-22시,2809660.49
202006,남성,59세 이하,23-24시,3351022.55
202006,남성,59세 이하,3-4시,3776724.77
202006,남성,59세 이하,5-6시,3685924.19
202006,남성,59세 이하,7-8시,3102151.33
202006,남성,59세 이하,9-10시,2386513.73
202006,남성,69세 이하,1-2시,2390273.65
202006,남성,69세 이하,11-12시,1504959.61
202006,남성,69세 이하,13-14시,1466763.88
202006,남성,69세 이하,15-16시,1462327.91
202006,남성,69세 이하,17-18시,1564734.31
202006,남성,69세 이하,19-20시,1705732.45
202006,남성,69세 이하,21-22시,1839521.31
202006,남성,69세 이하,23-24시,2144926.54
202006,남성,69세 이하,3-4시,2392242.93
202006,남성,69세 이하,5-6시,2322128.94
202006,남성,69세 이하,7-8시,2028112.13
202006,남성,69세 이하,9-10시,1662926.93
202006,남성,70세 이상,1-2시,1827608.69
202006,남성,70세 이상,11-12시,1299947.32
202006,남성,70세 이상,13-14시,1279032.93
202006,남성,70세 이상,15-16시,1273646.57
202006,남성,70세 이상,17-18시,1332290.01
202006,남성,70세 이상,19-20시,1398643.55
202006,남성,70세 이상,21-22시,1454153.32
202006,남성,70세 이상,23-24시,1651624.6
202006,남성,70세 이상,3-4시,1819931.86
202006,남성,70세 이상,5-6시,1774307.92
202006,남성,70세 이상,7-8시,1627627.13
202006,남성,70세 이상,9-10시,1410647.32
202006,여성,10세 미만,1-2시,2844885.03
202006,여성,10세 미만,11-12시,2135287.85
202006,여성,10세 미만,13-14시,2032988.34
202006,여성,10세 미만,15-16시,1938462.23
202006,여성,10세 미만,17-18시,1969790.96
202006,여성,10세 미만,19-20시,2044200.36
202006,여성,10세 미만,21-22시,2139216.57
202006,여성,10세 미만,23-24시,2539726.71
202006,여성,10세 미만,3-4시,2837288.87
202006,여성,10세 미만,5-6시,2829347.46
202006,여성,10세 미만,7-8시,2666091.99
202006,여성,10세 미만,9-10시,2234477.5
202006,여성,19세 이하,1-2시,2161780.02
202006,여성,19세 이하,11-12시,1624040.84
202006,여성,19세 이하,13-14시,1547921.84
202006,여성,19세 이하,15-16시,1478690.48
202006,여성,19세 이하,17-18시,1508032.62
202006,여성,19세 이하,19-20시,1566495.89
202006,여성,19세 이하,21-22시,1637324.15
202006,여성,19세 이하,23-24시,1935066.33
202006,여성,19세 이하,3-4시,2155858.42
202006,여성,19세 이하,5-6시,2149985.99
202006,여성,19세 이하,7-8시,2026396.6
202006,여성,19세 이하,9-10시,1698082.03
202006,여성,29세 이하,1-2시,1539191.66
202006,여성,29세 이하,11-12시,1100755.63
202006,여성,29세 이하,13-14시,1016769.21
202006,여성,29세 이하,15-16시,973097.55
202006,여성,29세 이하,17-18시,993158.71
202006,여성,29세 이하,19-20시,1079776.96
202006,여성,29세 이하,21-22시,1161430.91
202006,여성,29세 이하,23-24시,1385607.68
202006,여성,29세 이하,3-4시,1544095.25
202006,여성,29세 이하,5-6시,1538586.16
202006,여성,29세 이하,7-8시,1461539.61
202006,여성,29세 이하,9-10시,1215491.5
202006,여성,39세 이하,1-2시,2243574.54
202006,여성,39세 이하,11-12시,1450878.81
202006,여성,39세 이하,13-14시,1353180.09
202006,여성,39세 이하,15-16시,1328749.14
202006,여성,39세 이하,17-18시,1424604.25
202006,여성,39세 이하,19-20시,1601444.35
202006,여성,39세 이하,21-22시,1716345.32
202006,여성,39세 이하,23-24시,2019350.71
202006,여성,39세 이하,3-4시,2241913.92
202006,여성,39세 이하,5-6시,2223512.62
202006,여성,39세 이하,7-8시,2108257.77
202006,여성,39세 이하,9-10시,1662719.34
202006,여성,49세 이하,1-2시,3695949.56
202006,여성,49세 이하,11-12시,2275662.19
202006,여성,49세 이하,13-14시,2133432.83
202006,여성,49세 이하,15-16시,2103228.36
202006,여성,49세 이하,17-18시,2276627.17
202006,여성,49세 이하,19-20시,2584927.9
202006,여성,49세 이하,21-22시,2786021.63
202006,여성,49세 이하,23-24시,3309630.6
202006,여성,49세 이하,3-4시,3697436.29
202006,여성,49세 이하,5-6시,3654642.52
202006,여성,49세 이하,7-8시,3380067.83
202006,여성,49세 이하,9-10시,2614296.06
202006,여성,59세 이하,1-2시,3580500.31
202006,여성,59세 이하,11-12시,2166869.46
202006,여성,59세 이하,13-14시,2031327.44
202006,여성,59세 이하,15-16시,2020277.36
202006,여성,59세 이하,17-18시,2206525.58
202006,여성,59세 이하,19-20시,2462575.81
202006,여성,59세 이하,21-22시,2687153.58
202006,여성,59세 이하,23-24시,3205206.58
202006,여성,59세 이하,3-4시,3580485.49
202006,여성,59세 이하,5-6시,3516638.1
202006,여성,59세 이하,7-8시,3161619.14
202006,여성,59세 이하,9-10시,2488254.86
202006,여성,69세 이하,1-2시,2365426.99
202006,여성,69세 이하,11-12시,1594980.81
202006,여성,69세 이하,13-14시,1529408.78
202006,여성,69세 이하,15-16시,1529930.18
202006,여성,69세 이하,17-18시,1640562.47
202006,여성,69세 이하,19-20시,1744029.84
202006,여성,69세 이하,21-22시,1850194.38
202006,여성,69세 이하,23-24시,2134715.78
202006,여성,69세 이하,3-4시,2362003.17
202006,여성,69세 이하,5-6시,2308807.9
202006,여성,69세 이하,7-8시,2094313.57
202006,여성,69세 이하,9-10시,1782860.53
202006,여성,70세 이상,1-2시,1853305.3
202006,여성,70세 이상,11-12시,1391804.45
202006,여성,70세 이상,13-14시,1353073.39
202006,여성,70세 이상,15-16시,1343299.51
202006,여성,70세 이상,17-18시,1394965.51
202006,여성,70세 이상,19-20시,1442576.59
202006,여성,70세 이상,21-22시,1474665.64
202006,여성,70세 이상,23-24시,1672025.07
202006,여성,70세 이상,3-4시,1849331.9
202006,여성,70세 이상,5-6시,1815852.18
202006,여성,70세 이상,7-8시,1708165.51
202006,여성,70세 이상,9-10시,1524873.65
202007,남성,10세 미만,1-2시,2183506.26
202007,남성,10세 미만,11-12시,1571635.85
202007,남성,10세 미만,13-14시,1507178.71
202007,남성,10세 미만,15-16시,1437245.75
202007,남성,10세 미만,17-18시,1454458.29
202007,남성,10세 미만,19-20시,1527110.17
202007,남성,10세 미만,21-22시,1617097.49
202007,남성,10세 미만,23-24시,1944486.33
202007,남성,10세 미만,3-4시,2180150.93
202007,남성,10세 미만,5-6시,2172927.79
202007,남성,10세 미만,7-8시,2004054.3
202007,남성,10세 미만,9-10시,1644124.97
202007,남성,19세 이하,1-2시,2506665.19
202007,남성,19세 이하,11-12시,1822090.39
202007,남성,19세 이하,13-14시,1750380.96
202007,남성,19세 이하,15-16시,1674458.21
202007,남성,19세 이하,17-18시,1697910.69
202007,남성,19세 이하,19-20시,1779123.05
202007,남성,19세 이하,21-22시,1878285.8
202007,남성,19세 이하,23-24시,2241740.8
202007,남성,19세 이하,3-4시,2502670.39
202007,남성,19세 이하,5-6시,2494303.42
202007,남성,19세 이하,7-8시,2304554.15
202007,남성,19세 이하,9-10시,1902977.21
202007,남성,29세 이하,1-2시,1748191.82
202007,남성,29세 이하,11-12시,1288585.67
202007,남성,29세 이하,13-14시,1214268.67
202007,남성,29세 이하,15-16시,1175191.22
202007,남성,29세 이하,17-18시,1192811.66
202007,남성,29세 이하,19-20시,1275534.52
202007,남성,29세 이하,21-22시,1343448.43
202007,남성,29세 이하,23-24시,1567535.6
202007,남성,29세 이하,3-4시,1773944.62
202007,남성,29세 이하,5-6시,1775770.95
202007,남성,29세 이하,7-8시,1665745.33
202007,남성,29세 이하,9-10시,1397711.91
202007,남성,39세 이하,1-2시,2212628.27
202007,남성,39세 이하,11-12시,1337863.53
202007,남성,39세 이하,13-14시,1258662.39
202007,남성,39세 이하,15-16시,1239179.6
202007,남성,39세 이하,17-18시,1319398.07
202007,남성,39세 이하,19-20시,1515911.85
202007,남성,39세 이하,21-22시,1647153.88
202007,남성,39세 이하,23-24시,1967293.21
202007,남성,39세 이하,3-4시,2228200.47
202007,남성,39세 이하,5-6시,2199710.7
202007,남성,39세 이하,7-8시,1977369.78
202007,남성,39세 이하,9-10시,1507395.78
202007,남성,49세 이하,1-2시,3568760.26
202007,남성,49세 이하,11-12시,2029443.98
202007,남성,49세 이하,13-14시,1932615.77
202007,남성,49세 이하,15-16시,1925889.27
202007,남성,49세 이하,17-18시,2100088.62
202007,남성,49세 이하,19-20시,2440727.82
202007,남성,49세 이하,21-22시,2661202.04
202007,남성,49세 이하,23-24시,3171343.86
202007,남성,49세 이하,3-4시,3593000.66
202007,남성,49세 이하,5-6시,3524786.22
202007,남성,49세 이하,7-8시,3049089.04
202007,남성,49세 이하,9-10시,2288503.34
202007,남성,59세 이하,1-2시,3883670.02
202007,남성,59세 이하,11-12시,2227713.98
202007,남성,59세 이하,13-14시,2141241.94
202007,남성,59세 이하,15-16시,2138931.96
202007,남성,59세 이하,17-18시,2319245.67
202007,남성,59세 이하,19-20시,2647128.03
202007,남성,59세 이하,21-22시,2896812.74
202007,남성,59세 이하,23-24시,3454937.75
202007,남성,59세 이하,3-4시,3909160.95
202007,남성,59세 이하,5-6시,3819310.27
202007,남성,59세 이하,7-8시,3239106.62
202007,남성,59세 이하,9-10시,2498640.59
202007,남성,69세 이하,1-2시,2482609.22
202007,남성,69세 이하,11-12시,1579348.28
202007,남성,69세 이하,13-14시,1534323.59
202007,남성,69세 이하,15-16시,1528127.45
202007,남성,69세 이하,17-18시,1628617.17
202007,남성,69세 이하,19-20시,1771880.58
202007,남성,69세 이하,21-22시,1908064.22
202007,남성,69세 이하,23-24시,2224785.81
202007,남성,69세 이하,3-4시,2485228.44
202007,남성,69세 이하,5-6시,2417965.77
202007,남성,69세 이하,7-8시,2127861.8
202007,남성,69세 이하,9-10시,1752639.41
202007,남성,70세 이상,1-2시,1910086.2
202007,남성,70세 이상,11-12시,1376823.21
202007,남성,70세 이상,13-14시,1346632.58
202007,남성,70세 이상,15-16시,1344533.08
202007,남성,70세 이상,17-18시,1401782.03
202007,남성,70세 이상,19-20시,1462746.58
202007,남성,70세 이상,21-22시,1516740.42
202007,남성,70세 이상,23-24시,1725376.14
202007,남성,70세 이상,3-4시,1903202.71
202007,남성,70세 이상,5-6시,1862905.83
202007,남성,70세 이상,7-8시,1723556.17
202007,남성,70세 이상,9-10시,1505238.67
202007,여성,10세 미만,1-2시,2933693.59
202007,여성,10세 미만,11-12시,2133662.12
202007,여성,10세 미만,13-14시,2028609.19
202007,여성,10세 미만,15-16시,1925960.0
202007,여성,10세 미만,17-18시,1968266.45
202007,여성,10세 미만,19-20시,2064881.33
202007,여성,10세 미만,21-22시,2175568.45
202007,여성,10세 미만,23-24시,2609881.58
202007,여성,10세 미만,3-4시,2925577.22
202007,여성,10세 미만,5-6시,2916777.63
202007,여성,10세 미만,7-8시,2740200.21
202007,여성,10세 미만,9-10시,2233620.93
202007,여성,19세 이하,1-2시,2228563.34
202007,여성,19세 이하,11-12시,1620883.0
202007,여성,19세 이하,13-14시,1542300.95
202007,여성,19세 이하,15-16시,1466948.21
202007,여성,19세 이하,17-18시,1506134.8
202007,여성,19세 이하,19-20시,1582122.4
202007,여성,19세 이하,21-22시,1665078.81
202007,여성,19세 이하,23-24시,1988333.39
202007,여성,19세 이하,3-4시,2222240.69
202007,여성,19세 이하,5-6시,2215600.35
202007,여성,19세 이하,7-8시,2081574.31
202007,여성,19세 이하,9-10시,1695612.73
202007,여성,29세 이하,1-2시,1572793.04
202007,여성,29세 이하,11-12시,1114834.0
202007,여성,29세 이하,13-14시,1030321.88
202007,여성,29세 이하,15-16시,982135.14
202007,여성,29세 이하,17-18시,1000326.68
202007,여성,29세 이하,19-20시,1090566.64
202007,여성,29세 이하,21-22시,1177318.97
202007,여성,29세 이하,23-24시,1410420.67
202007,여성,29세 이하,3-4시,1578773.19
202007,여성,29세 이하,5-6시,1571450.79
202007,여성,29세 이하,7-8시,1491874.66
202007,여성,29세 이하,9-10시,1232750.13
202007,여성,39세 이하,1-2시,2311789.92
202007,여성,39세 이하,11-12시,1483361.82
202007,여성,39세 이하,13-14시,1382741.61
202007,여성,39세 이하,15-16시,1362435.09
202007,여성,39세 이하,17-18시,1456380.62
202007,여성,39세 이하,19-20시,1635841.53
202007,여성,39세 이하,21-22시,1758069.81
202007,여성,39세 이하,23-24시,2074853.34
202007,여성,39세 이하,3-4시,2309967.26
202007,여성,39세 이하,5-6시,2290425.96
202007,여성,39세 이하,7-8시,2173718.26
202007,여성,39세 이하,9-10시,1708800.54
202007,여성,49세 이하,1-2시,3821008.26
202007,여성,49세 이하,11-12시,2345769.44
202007,여성,49세 이하,13-14시,2194855.56
202007,여성,49세 이하,15-16시,2171240.16
202007,여성,49세 이하,17-18시,2349088.86
202007,여성,49세 이하,19-20시,2661863.32
202007,여성,49세 이하,21-22시,2871422.16
202007,여성,49세 이하,23-24시,3415419.55
202007,여성,49세 이하,3-4시,3825246.3
202007,여성,49세 이하,5-6시,3781752.74
202007,여성,49세 이하,7-8시,3507714.89
202007,여성,49세 이하,9-10시,2704150.29
202007,여성,59세 이하,1-2시,3689039.32
202007,여성,59세 이하,11-12시,2241371.57
202007,여성,59세 이하,13-14시,2102786.12
202007,여성,59세 이하,15-16시,2089266.05
202007,여성,59세 이하,17-18시,2278642.92
202007,여성,59세 이하,19-20시,2538854.53
202007,여성,59세 이하,21-22시,2766521.03
202007,여성,59세 이하,23-24시,3300222.38
202007,여성,59세 이하,3-4시,3690685.77
202007,여성,59세 이하,5-6시,3627197.31
202007,여성,59세 이하,7-8시,3276140.36
202007,여성,59세 이하,9-10시,2578566.67
202007,여성,69세 이하,1-2시,2467406.96
202007,여성,69세 이하,11-12시,1676530.67
202007,여성,69세 이하,13-14시,1602780.28
202007,여성,69세 이하,15-16시,1603961.03
202007,여성,69세 이하,17-18시,1713746.32
202007,여성,69세 이하,19-20시,1823272.06
202007,여성,69세 이하,21-22시,1931429.62
202007,여성,69세 이하,23-24시,2227116.62
202007,여성,69세 이하,3-4시,2463138.45
202007,여성,69세 이하,5-6시,2413234.34
202007,여성,69세 이하,7-8시,2204339.3
202007,여성,69세 이하,9-10시,1883338.57
202007,여성,70세 이상,1-2시,1930394.17
202007,여성,70세 이상,11-12시,1468571.77
202007,여성,70세 이상,13-14시,1418647.98
202007,여성,70세 이상,15-16시,1411080.69
202007,여성,70세 이상,17-18시,1458170.53
202007,여성,70세 이상,19-20시,1503624.5
202007,여성,70세 이상,21-22시,1536735.67
202007,여성,70세 이상,23-24시,1742821.4
202007,여성,70세 이상,3-4시,1925128.06
202007,여성,70세 이상,5-6시,1894345.38
202007,여성,70세 이상,7-8시,1795459.08
202007,여성,70세 이상,9-10시,1611081.49
202008,남성,10세 미만,1-2시,2168350.61
202008,남성,10세 미만,11-12시,1720745.95
202008,남성,10세 미만,13-14시,1633625.51
202008,남성,10세 미만,15-16시,1568483.53
202008,남성,10세 미만,17-18시,1578994.46
202008,남성,10세 미만,19-20시,1614697.84
202008,남성,10세 미만,21-22시,1681988.29
202008,남성,10세 미만,23-24시,1962838.48
202008,남성,10세 미만,3-4시,2162179.05
202008,남성,10세 미만,5-6시,2155551.93
202008,남성,10세 미만,7-8시,2060273.59
202008,남성,10세 미만,9-10시,1826618.64
202008,남성,19세 이하,1-2시,2490408.64
202008,남성,19세 이하,11-12시,1988542.88
202008,남성,19세 이하,13-14시,1891303.73
202008,남성,19세 이하,15-16시,1819603.37
202008,남성,19세 이하,17-18시,1833470.61
202008,남성,19세 이하,19-20시,1873816.34
202008,남성,19세 이하,21-22시,1948253.48
202008,남성,19세 이하,23-24시,2261080.54
202008,남성,19세 이하,3-4시,2483365.79
202008,남성,19세 이하,5-6시,2475162.07
202008,남성,19세 이하,7-8시,2367971.22
202008,남성,19세 이하,9-10시,2107203.05
202008,남성,29세 이하,1-2시,1763242.54
202008,남성,29세 이하,11-12시,1331361.86
202008,남성,29세 이하,13-14시,1254650.77
202008,남성,29세 이하,15-16시,1212586.74
202008,남성,29세 이하,17-18시,1224917.72
202008,남성,29세 이하,19-20시,1303157.01
202008,남성,29세 이하,21-22시,1371690.76
202008,남성,29세 이하,23-24시,1595746.52
202008,남성,29세 이하,3-4시,1790324.99
202008,남성,29세 이하,5-6시,1789203.9
202008,남성,29세 이하,7-8시,1680590.23
202008,남성,29세 이하,9-10시,1439238.0
202008,남성,39세 이하,1-2시,2212468.55
202008,남성,39세 이하,11-12시,1385401.27
202008,남성,39세 이하,13-14시,1306688.13
202008,남성,39세 이하,15-16시,1286020.91
202008,남성,39세 이하,17-18시,1351970.46
202008,남성,39세 이하,19-20시,1532385.23
202008,남성,39세 이하,21-22시,1661016.92
202008,남성,39세 이하,23-24시,1981719.46
202008,남성,39세 이하,3-4시,2227790.21
202008,남성,39세 이하,5-6시,2198816.56
202008,남성,39세 이하,7-8시,1976943.41
202008,남성,39세 이하,9-10시,1552819.46
202008,남성,49세 이하,1-2시,3578241.17
202008,남성,49세 이하,11-12시,2099558.29
202008,남성,49세 이하,13-14시,2012333.44
202008,남성,49세 이하,15-16시,2003128.23
202008,남성,49세 이하,17-18시,2154912.14
202008,남성,49세 이하,19-20시,2472079.74
202008,남성,49세 이하,21-22시,2696582.45
202008,남성,49세 이하,23-24시,3202375.68
202008,남성,49세 이하,3-4시,3600091.12
202008,남성,49세 이하,5-6시,3524829.38
202008,남성,49세 이하,7-8시,3044115.73
202008,남성,49세 이하,9-10시,2349711.43
202008,남성,59세 이하,1-2시,3917533.59
202008,남성,59세 이하,11-12시,2296583.76
202008,남성,59세 이하,13-14시,2226759.28
202008,남성,59세 이하,15-16시,2230185.36
202008,남성,59세 이하,17-18시,2385555.89
202008,남성,59세 이하,19-20시,2699465.5
202008,남성,59세 이하,21-22시,2952267.88
202008,남성,59세 이하,23-24시,3505396.84
202008,남성,59세 이하,3-4시,3938783.98
202008,남성,59세 이하,5-6시,3837434.54
202008,남성,59세 이하,7-8시,3237144.48
202008,남성,59세 이하,9-10시,2540686.98
202008,남성,69세 이하,1-2시,2525662.77
202008,남성,69세 이하,11-12시,1635245.72
202008,남성,69세 이하,13-14시,1607302.58
202008,남성,69세 이하,15-16시,1603264.15
202008,남성,69세 이하,17-18시,1683322.15
202008,남성,69세 이하,19-20시,1822794.64
202008,남성,69세 이하,21-22시,1964086.71
202008,남성,69세 이하,23-24시,2278794.46
202008,남성,69세 이하,3-4시,2527465.98
202008,남성,69세 이하,5-6시,2451467.72
202008,남성,69세 이하,7-8시,2135540.13
202008,남성,69세 이하,9-10시,1781948.1
202008,남성,70세 이상,1-2시,1954746.97
202008,남성,70세 이상,11-12시,1427415.3
202008,남성,70세 이상,13-14시,1414714.87
202008,남성,70세 이상,15-16시,1414254.93
202008,남성,70세 이상,17-18시,1456379.05
202008,남성,70세 이상,19-20시,1514247.23
202008,남성,70세 이상,21-22시,1570309.46
202008,남성,70세 이상,23-24시,1774999.04
202008,남성,70세 이상,3-4시,1946872.16
202008,남성,70세 이상,5-6시,1898548.26
202008,남성,70세 이상,7-8시,1739501.51
202008,남성,70세 이상,9-10시,1536200.79
202008,여성,10세 미만,1-2시,2900259.43
202008,여성,10세 미만,11-12시,2334846.75
202008,여성,10세 미만,13-14시,2193094.04
202008,여성,10세 미만,15-16시,2094384.95
202008,여성,10세 미만,17-18시,2093701.32
202008,여성,10세 미만,19-20시,2140835.18
202008,여성,10세 미만,21-22시,2227261.46
202008,여성,10세 미만,23-24시,2612606.24
202008,여성,10세 미만,3-4시,2892338.29
202008,여성,10세 미만,5-6시,2881572.58
202008,여성,10세 미만,7-8시,2782844.16
202008,여성,10세 미만,9-10시,2476494.93
202008,여성,19세 이하,1-2시,2202460.66
202008,여성,19세 이하,11-12시,1775658.63
202008,여성,19세 이하,13-14시,1670294.08
202008,여성,19세 이하,15-16시,1598333.67
202008,여성,19세 이하,17-18시,1601306.14
202008,여성,19세 이하,19-20시,1637029.97
202008,여성,19세 이하,21-22시,1700715.2
202008,여성,19세 이하,23-24시,1988132.15
202008,여성,19세 이하,3-4시,2196553.62
202008,여성,19세 이하,5-6시,2188258.8
202008,여성,19세 이하,7-8시,2113857.92
202008,여성,19세 이하,9-10시,1881571.06
202008,여성,29세 이하,1-2시,1591971.79
202008,여성,29세 이하,11-12시,1173705.79
202008,여성,29세 이하,13-14시,1086144.75
202008,여성,29세 이하,15-16시,1039874.46
202008,여성,29세 이하,17-18시,1054311.91
202008,여성,29세 이하,19-20시,1131420.02
202008,여성,29세 이하,21-22시,1215390.32
202008,여성,29세 이하,23-24시,1442877.9
202008,여성,29세 이하,3-4시,1598895.17
202008,여성,29세 이하,5-6시,1592655.7
202008,여성,29세 이하,7-8시,1520104.03
202008,여성,29세 이하,9-10시,1294054.67
202008,여성,39세 이하,1-2시,2283102.95
202008,여성,39세 이하,11-12시,1536736.45
202008,여성,39세 이하,13-14시,1434087.21
202008,여성,39세 이하,15-16시,1403829.35
202008,여성,39세 이하,17-18시,1479922.9
202008,여성,39세 이하,19-20시,1640758.34
202008,여성,39세 이하,21-22시,1762342.67
202008,여성,39세 이하,23-24시,2066422.06
202008,여성,39세 이하,3-4시,2280906.54
202008,여성,39세 이하,5-6시,2262349.72
202008,여성,39세 이하,7-8시,2156230.42
202008,여성,39세 이하,9-10시,1752489.86
202008,여성,49세 이하,1-2시,3781014.11
202008,여성,49세 이하,11-12시,2414299.77
202008,여성,49세 이하,13-14시,2271591.95
202008,여성,49세 이하,15-16시,2241625.26
202008,여성,49세 이하,17-18시,2388617.78
202008,여성,49세 이하,19-20시,2666054.75
202008,여성,49세 이하,21-22시,2871176.45
202008,여성,49세 이하,23-24시,3397590.64
202008,여성,49세 이하,3-4시,3782786.11
202008,여성,49세 이하,5-6시,3734585.29
202008,여성,49세 이하,7-8시,3472435.93
202008,여성,49세 이하,9-10시,2758718.59
202008,여성,59세 이하,1-2시,3712464.49
202008,여성,59세 이하,11-12시,2327572.5
202008,여성,59세 이하,13-14시,2205428.06
202008,여성,59세 이하,15-16시,2200498.99
202008,여성,59세 이하,17-18시,2361022.52
202008,여성,59세 이하,19-20시,2601485.62
202008,여성,59세 이하,21-22시,2819866.74
202008,여성,59세 이하,23-24시,3341028.41
